loc_id	plz	lon	lat	name
18682	25860	9.06898014391009	54.525602622014	Horstedt bei Husum
18697	25876	9.21359412515704	54.3879015358767	Hude bei Husum
18745	25923	8.86437823773	54.8631606298	Humptrup
18761	25813	9.05329324448649	54.4852810364947	Husum, Nordsee
18824	25885	9.14935964345168	54.5382930036847	Immenstedt, Nordfriesland
18971	25862	9.13603886961938	54.6533733820092	Joldelund
19068	25999	8.345022	54.956531	Kampen (Sylt)
19110	25926	8.97507379805	54.8285962451	Karlum
19141	25836	8.8292713944434	54.335360127762	Katharinenheerd
19350	25924	8.67932727337	54.8621880893	Klanxbüll
19458	25899	8.91007589101	54.7936302392	Klixbüll
19582	25840	9.06775169218127	54.3876945920903	Koldenbüttel
19584	25862	9.13054101169111	54.6202788854378	Kolkerheide
19627	25832	8.90334529025548	54.3334081547916	Kotzenbüll
19846	25926	9.02341043353	54.8408835926	Ladelund
19924	25863	8.60183322617717	54.6395338201735	Langeneß
19932	25842	8.91620368361471	54.6675705675993	Langenhorn bei Husum
20059	25917	8.97466555293232	54.7718980373985	Leck
20182	25923	8.93914292609	54.8324648731	Lexgaard
20309	25992	8.43158119972	55.0186629678	List, Sylt
20353	25864	9.17072854936124	54.6213535328974	Löwenstedt
20476	25842	9.02116857469083	54.6841190793887	Lütjenholm
20917	25938	8.52213570531	54.7153416493	Midlum, Föhr
20931	25866	9.09520678365771	54.4606076571678	Mildstedt
21287	25946	8.35379624422	54.6504285943	Nebel, Amrum
21484	25927	8.73749847567	54.8663281105	Neukirchen bei Niebüll
21600	25938	8.49089288767	54.692166586	Nieblum
21601	25899	8.82960150992	54.7881584621	Niebüll (Schleswig)
21776	25946	8.33279454763	54.6795087518	Norddorf, Amrum
21781	25870	8.90677802408279	54.4017831281687	Norderfriedrichskoog
21805	25845	8.86499707741731	54.4921277290502	Nordstrand
21810	25884	9.12920191884042	54.5861751549128	Norstedt
22056	25842	8.81678357720376	54.6664925729276	Ockholm
22105	25938	8.53081131037	54.7101223336	Oevenum
22148	25870	8.94087140603055	54.3725500570727	Oldenswort
22149	25873	9.16460491860453	54.4429505269028	Oldersbek
22150	25860	9.11192767465655	54.5380853498475	Olderup
22152	25938	8.44555700013347	54.7309519498854	Oldsum
22203	25872	9.23103451872412	54.4633904982853	Ostenfeld (Husum)
22216	25836	8.76437266511906	54.3843665024602	Osterhever
13813	25836	8.73860065979947	54.3882384446641	Augustenkoog
13813	25881	8.73860065979947	54.3882384446641	Augustenkoog
22223	25885	9.22693744445387	54.5144870510452	Oster-Ohrstedt
22360	25849	8.64503389001	54.5162315195	Pellworm
22572	25836	8.76124655051221	54.36090446984	Poppenbüll
22788	25876	9.17002298081461	54.4019931235033	Ramstedt, Nordfriesland
22804	25873	9.12936404491011	54.4404314690589	Rantrum bei Husum
22805	25980	8.29269513543	54.8484877909	Rantum (Sylt)
23038	25821	8.90520271999829	54.6030566757119	Reußenköge
23153	25920	8.85923295771524	54.7548298165302	Risum-Lindholm
23179	25924	8.70087077618	54.8882625475	Rodenäs
23550	25826	8.63601868195536	54.3070963528309	Sankt Peter-Ording
23832	25875	8.99891615057532	54.5127649566748	Schobüll bei Husum
23994	25876	9.18558851028029	54.3949416884193	Schwabstedt
24087	25813	9.13502887034956	54.4948242333665	Schwesing
